sku_id,pack_id_db,gtin,swissmedic_no8,preparation_id,product_name,description_de,form_type,form_type_raw,container_count,unit_count,volume_per_unit,volume_unit,total_volume,dose_count,multiplier,multiplied_count,total_units,substance_name,substance_qty,substance_qty_raw,substance_unit,total_substance,is_alt,annotation,parse_confidence,parse_pattern,org_gen_code,atc_code,public_price,exfactory_price
11564,7303,7680577540036,57754003,2721,Sibelium,100 Stk,,,,100.0,,,,,,,100,Flunarizinum,5.0,5,mg,500.0,0,,HIGH,P9_SIMPLE,,N07CA03,36.95,17.86
11565,7304,7680540590273,54059027,2722,Siccafluid,Fl 10 g,BOTTLE,Fl,1.0,,10.0,g,10.0,,,,1,Carbomerum 974 (P),2.5,2.5,mg,2.5,0,,HIGH,P6_FORM_VOL,,S01XA20,7.65,4.14
11566,7305,7680571460057,57146005,2723,Siccafluid UD,30 Monodos 0.5 g,MONODOSE,Monodos,30.0,,0.5,g,15.0,,,,30,Carbomerum 974 (P),2.5,2.5,mg,75.0,0,,HIGH,P4_N_FORM_VOL,,S01XA20,12.15,6.58
11567,7306,7680553400057,55340005,2724,Siccaprotect,10 ml,,,,,10.0,ml,10.0,,,,1,Dexpanthenolum,30.0,30,mg,30.0,0,,HIGH,P9_SIMPLE,,S01XA12,3.75,2.04
11568,7307,7680450110110,45011011,2725,Sicorten Plus,10 g,,,,,10.0,g,10.0,,,,1,Halometasonum monohydricum,0.5,0.5,mg,0.5,0,,HIGH,P9_SIMPLE,,D07BC99,12.55,3.03
11569,7308,7680450110387,45011038,2725,Sicorten Plus,30 g,,,,,30.0,g,30.0,,,,1,Halometasonum monohydricum,0.5,0.5,mg,0.5,0,,HIGH,P9_SIMPLE,,D07BC99,17.15,7.26
11570,7309,7680542770161,54277016,2726,Sifrol,30 Stk,,,,30.0,,,,,,,30,Pramipexoli dihydrochloridum monohydricum,0.125,0.125,mg,3.75,0,,HIGH,P9_SIMPLE,O,N04BC05,16.85,7.14
11571,7310,7680542770321,54277032,2726,Sifrol,30 Stk,,,,30.0,,,,,,,30,Pramipexoli dihydrochloridum monohydricum,0.125,0.125,mg,3.75,0,,HIGH,P9_SIMPLE,O,N04BC05,30.65,13.17
11572,7311,7680542770406,54277040,2726,Sifrol,100 Stk,,,,100.0,,,,,,,100,Pramipexoli dihydrochloridum monohydricum,0.125,0.125,mg,12.5,0,,HIGH,P9_SIMPLE,O,N04BC05,60.4,40.88
11573,7313,7680542770673,54277067,2726,Sifrol,100 Stk,,,,100.0,,,,,,,100,Pramipexoli dihydrochloridum monohydricum,0.125,0.125,mg,12.5,0,,HIGH,P9_SIMPLE,O,N04BC05,191.05,163.33
11574,7312,7680542771212,54277121,2726,Sifrol,100 Stk,,,,100.0,,,,,,,100,Pramipexoli dihydrochloridum monohydricum,0.125,0.125,mg,12.5,0,,HIGH,P9_SIMPLE,O,N04BC05,103.2,81.9
11575,7314,7680600570016,60057001,2727,Sifrol ER,10 Stk,,,,10.0,,,,,,,10,Pramipexoli dihydrochloridum monohydricum,0.375,0.375,mg,3.75,0,,HIGH,P9_SIMPLE,O,N04BC05,14.6,4.98
11576,7315,7680600570023,60057002,2727,Sifrol ER,10 Stk,,,,10.0,,,,,,,10,Pramipexoli dihydrochloridum monohydricum,0.375,0.375,mg,3.75,0,,HIGH,P9_SIMPLE,O,N04BC05,26.4,9.21
11577,7316,7680600570030,60057003,2727,Sifrol ER,30 Stk,,,,30.0,,,,,,,30,Pramipexoli dihydrochloridum monohydricum,0.375,0.375,mg,11.25,0,,HIGH,P9_SIMPLE,O,N04BC05,44.25,25.72
11578,7317,7680600570047,60057004,2727,Sifrol ER,30 Stk,,,,30.0,,,,,,,30,Pramipexoli dihydrochloridum monohydricum,0.375,0.375,mg,11.25,0,,HIGH,P9_SIMPLE,O,N04BC05,72.1,51.45
11579,7318,7680600570054,60057005,2727,Sifrol ER,30 Stk,,,,30.0,,,,,,,30,Pramipexoli dihydrochloridum monohydricum,0.375,0.375,mg,11.25,0,,HIGH,P9_SIMPLE,O,N04BC05,127.75,102.91
11580,7319,7680600570061,60057006,2727,Sifrol ER,30 Stk,,,,30.0,,,,,,,30,Pramipexoli dihydrochloridum monohydricum,0.375,0.375,mg,11.25,0,,HIGH,P9_SIMPLE,O,N04BC05,183.45,154.37
11581,7320,7680612540014,61254001,2728,Signifor,30 Amp 1 ml,AMPOULE,Amp,30.0,,1.0,ml,30.0,,,,30,Pasireotidum,0.3,0.3,mg,9.0,0,,HIGH,P4_N_FORM_VOL,,H01CB05,2206.6,2013.84
11582,7321,7680612540038,61254003,2728,Signifor,30 Amp 1 ml,AMPOULE,Amp,30.0,,1.0,ml,30.0,,,,30,Pasireotidum,0.3,0.3,mg,9.0,0,,HIGH,P4_N_FORM_VOL,,H01CB05,2206.6,2013.84
11583,7322,7680612540052,61254005,2728,Signifor,30 Amp 1 ml,AMPOULE,Amp,30.0,,1.0,ml,30.0,,,,30,Pasireotidum,0.3,0.3,mg,9.0,0,,HIGH,P4_N_FORM_VOL,,H01CB05,2206.6,2013.84
11584,7323,7680651480012,65148001,2729,Signifor LAR,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Pasireotidum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,,H01CB05,3291.05,3011.01
11585,7324,7680651480029,65148002,2729,Signifor LAR,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Pasireotidum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,,H01CB05,3291.05,3011.01
11586,7325,7680651480036,65148003,2729,Signifor LAR,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Pasireotidum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,,H01CB05,3291.05,3011.01
11587,9370,7680669490010,66949001,3450,Sildenafil PAH Spirig HC,Blist 90 Stk,BLISTER,Blist,90.0,90.0,,,,,,,90,Sildenafilum,20.0,20,mg,1800.0,0,,HIGH,P5_FORM_STK,G,G04BE03,512.5,457.06
11588,9439,7680668760015,66876001,3473,Sildenafil PAH Viatris,Blist 90 Stk,BLISTER,Blist,90.0,90.0,,,,,,,90,Sildenafilum,20.0,20,mg,1800.0,0,,HIGH,P5_FORM_STK,G,G04BE03,478.65,424.07
11589,12938,7680668760022,66876002,3473,Sildenafil PAH Viatris,Blist 90 Stk,BLISTER,Blist,90.0,90.0,,,,,,,90,Sildenafilum,20.0,20,mg,1800.0,0,,HIGH,P5_FORM_STK,G,G04BE03,478.65,424.07
11590,7326,7680664520019,66452001,2730,Sildenafil PAH-Mepha,90 Stk,,,,90.0,,,,,,,90,Sildenafilum,20.0,20,mg,1800.0,0,,HIGH,P9_SIMPLE,G,G04BE03,512.5,457.06
11591,7327,7680526190176,52619017,2731,Silkis,30 g,,,,,30.0,g,30.0,,,,1,Calcitriolum,0.003,0.003,mg,0.003,0,,HIGH,P9_SIMPLE,,D05AX03,28.6,14.19
11592,7328,7680526190251,52619025,2731,Silkis,100 g,,,,,100.0,g,100.0,,,,1,Calcitriolum,0.003,0.003,mg,0.003,0,,HIGH,P9_SIMPLE,,D05AX03,57.65,35.94
11593,7329,7680651860012,65186001,2732,Simbrinza,Fl 5 ml,BOTTLE,Fl,1.0,,5.0,ml,5.0,,,,1,Brinzolamidum,10.0,10,mg,10.0,0,,HIGH,P6_FORM_VOL,,S01EC54,33.1,15.32
11594,7330,7680651860029,65186002,2732,Simbrinza,3 Fl 5 ml,BOTTLE,Fl,3.0,,5.0,ml,15.0,,,,3,Brinzolamidum,10.0,10,mg,30.0,0,,HIGH,P4_N_FORM_VOL,,S01EC54,63.9,43.65
11595,7331,7680560350017,56035001,2733,Simcora,30 Stk,,,,30.0,,,,,,,30,Simvastatinum,20.0,20,mg,600.0,0,,HIGH,P9_SIMPLE,G,C10AA01,33.25,15.48
11596,7332,7680560350031,56035003,2733,Simcora,100 Stk,,,,100.0,,,,,,,100,Simvastatinum,20.0,20,mg,2000.0,0,,HIGH,P9_SIMPLE,G,C10AA01,62.2,42.11
11597,7333,7680560350055,56035005,2733,Simcora,30 Stk,,,,30.0,,,,,,,30,Simvastatinum,20.0,20,mg,600.0,0,,HIGH,P9_SIMPLE,G,C10AA01,32.2,14.54
11598,7334,7680560350079,56035007,2733,Simcora,100 Stk,,,,100.0,,,,,,,100,Simvastatinum,20.0,20,mg,2000.0,0,,HIGH,P9_SIMPLE,G,C10AA01,66.7,46.32
11599,7335,7680560350109,56035010,2733,Simcora,Blist 30 Stk,BLISTER,Blist,30.0,30.0,,,,,,,30,Simvastatinum,20.0,20,mg,600.0,0,,HIGH,P5_FORM_STK,G,C10AA01,33.2,15.44
11600,7336,7680560350123,56035012,2733,Simcora,Blist 100 Stk,BLISTER,Blist,100.0,100.0,,,,,,,100,Simvastatinum,20.0,20,mg,2000.0,0,,HIGH,P5_FORM_STK,G,C10AA01,69.85,49.18
11601,12264,7680680670019,68067001,4013,SimiMed Ginkgo,60 Stk,,,,60.0,,,,,,,60,Ginkgonis extractum siccum raffinatum et quantificatum,120.0,120,mg,7200.0,0,,HIGH,P9_SIMPLE,K,N06DX02,47.9,28.93
11602,12265,7680680670026,68067002,4013,SimiMed Ginkgo,90 Stk,,,,90.0,,,,,,,90,Ginkgonis extractum siccum raffinatum et quantificatum,120.0,120,mg,10800.0,0,,HIGH,P9_SIMPLE,K,N06DX02,59.55,39.64
11603,12266,7680680670033,68067003,4013,SimiMed Ginkgo,120 Stk,,,,120.0,,,,,,,120,Ginkgonis extractum siccum raffinatum et quantificatum,120.0,120,mg,14400.0,0,,HIGH,P9_SIMPLE,K,N06DX02,71.8,50.92
11604,12267,7680680670040,68067004,4013,SimiMed Ginkgo,60 Stk,,,,60.0,,,,,,,60,Ginkgonis extractum siccum raffinatum et quantificatum,120.0,120,mg,7200.0,0,,HIGH,P9_SIMPLE,K,N06DX02,68.0,47.45
11605,12268,7680680670057,68067005,4013,SimiMed Ginkgo,90 Stk,,,,90.0,,,,,,,90,Ginkgonis extractum siccum raffinatum et quantificatum,120.0,120,mg,10800.0,0,,HIGH,P9_SIMPLE,K,N06DX02,89.15,66.9
11606,7337,7680612630012,61263001,2734,Simponi Fertigspritze,0.5 ml,,,,,0.5,ml,0.5,,,,1,Golimumabum,50.0,50,mg,50.0,0,,HIGH,P9_SIMPLE,,L04AB06,1080.2,978.15
11607,7338,7680612630036,61263003,2734,Simponi Fertigspritze,1 ml,,,,,1.0,ml,1.0,,,,1,Golimumabum,50.0,50,mg,50.0,0,,HIGH,P9_SIMPLE,,L04AB06,1676.9,1526.78
11608,7339,7680613180011,61318001,2735,Simponi Pen,Injektor 0.5 ml,INJECTOR,Injektor,1.0,,0.5,ml,0.5,,,,1,Golimumabum,50.0,50,mg,50.0,0,,HIGH,P6_FORM_VOL,,L04AB06,1080.2,978.15
11609,7340,7680613180035,61318003,2735,Simponi Pen,Injektor 1 ml,INJECTOR,Injektor,1.0,,1.0,ml,1.0,,,,1,Golimumabum,50.0,50,mg,50.0,0,,HIGH,P6_FORM_VOL,,L04AB06,1676.9,1526.78
11610,7341,7680574520161,57452016,2736,Simvasin Spirig HC,28 Stk,,,,28.0,,,,,,,28,Simvastatinum,20.0,20,mg,560.0,0,,HIGH,P9_SIMPLE,G,C10AA01,34.25,15.55
11611,7342,7680574520178,57452017,2736,Simvasin Spirig HC,98 Stk,,,,98.0,,,,,,,98,Simvastatinum,20.0,20,mg,1960.0,0,,HIGH,P9_SIMPLE,G,C10AA01,63.8,41.27
11612,7343,7680574520185,57452018,2736,Simvasin Spirig HC,28 Stk,,,,28.0,,,,,,,28,Simvastatinum,20.0,20,mg,560.0,0,,HIGH,P9_SIMPLE,G,C10AA01,34.15,15.46
11613,7344,7680574520192,57452019,2736,Simvasin Spirig HC,98 Stk,,,,98.0,,,,,,,98,Simvastatinum,20.0,20,mg,1960.0,0,,HIGH,P9_SIMPLE,G,C10AA01,72.95,49.26
11614,7345,7680574520208,57452020,2736,Simvasin Spirig HC,28 Stk,,,,28.0,,,,,,,28,Simvastatinum,20.0,20,mg,560.0,0,,HIGH,P9_SIMPLE,G,C10AA01,29.5,14.99
11615,7346,7680574520215,57452021,2736,Simvasin Spirig HC,98 Stk,,,,98.0,,,,,,,98,Simvastatinum,20.0,20,mg,1960.0,0,,HIGH,P9_SIMPLE,G,C10AA01,71.7,48.18
11616,11411,7680682420018,68242001,3845,Simvastatin Spirig HC,Blist 30 Stk,BLISTER,Blist,30.0,30.0,,,,,,,30,Simvastatinum,20.0,20,mg,600.0,0,,HIGH,P5_FORM_STK,G,C10AA01,33.8,16.06
11617,11412,7680682420025,68242002,3845,Simvastatin Spirig HC,Blist 100 Stk,BLISTER,Blist,100.0,100.0,,,,,,,100,Simvastatinum,20.0,20,mg,2000.0,0,,HIGH,P5_FORM_STK,G,C10AA01,62.2,42.11
11618,11413,7680682420032,68242003,3845,Simvastatin Spirig HC,Blist 30 Stk,BLISTER,Blist,30.0,30.0,,,,,,,30,Simvastatinum,20.0,20,mg,600.0,0,,HIGH,P5_FORM_STK,G,C10AA01,32.8,15.12
11619,11414,7680682420049,68242004,3845,Simvastatin Spirig HC,Blist 100 Stk,BLISTER,Blist,100.0,100.0,,,,,,,100,Simvastatinum,20.0,20,mg,2000.0,0,,HIGH,P5_FORM_STK,G,C10AA01,66.7,46.31
11620,11415,7680682420070,68242007,3845,Simvastatin Spirig HC,Blist 30 Stk,BLISTER,Blist,30.0,30.0,,,,,,,30,Simvastatinum,20.0,20,mg,600.0,0,,HIGH,P5_FORM_STK,G,C10AA01,33.85,16.06
11621,11416,7680682420087,68242008,3845,Simvastatin Spirig HC,Blist 100 Stk,BLISTER,Blist,100.0,100.0,,,,,,,100,Simvastatinum,20.0,20,mg,2000.0,0,,HIGH,P5_FORM_STK,G,C10AA01,69.8,49.17
11622,7359,7680564230063,56423006,2739,Simvastatin Streuli,28 Stk,,,,28.0,,,,,,,28,Simvastatinum,20.0,20,mg,560.0,0,,HIGH,P9_SIMPLE,G,C10AA01,29.45,14.95
11623,7360,7680564230087,56423008,2739,Simvastatin Streuli,98 Stk,,,,98.0,,,,,,,98,Simvastatinum,20.0,20,mg,1960.0,0,,HIGH,P9_SIMPLE,G,C10AA01,66.55,43.7
11624,7361,7680564230100,56423010,2739,Simvastatin Streuli,28 Stk,,,,28.0,,,,,,,28,Simvastatinum,20.0,20,mg,560.0,0,,HIGH,P9_SIMPLE,G,C10AA01,37.75,18.58
11625,7362,7680564230124,56423012,2739,Simvastatin Streuli,98 Stk,,,,98.0,,,,,,,98,Simvastatinum,20.0,20,mg,1960.0,0,,HIGH,P9_SIMPLE,G,C10AA01,79.7,55.14
11626,7347,7680565270013,56527001,2737,Simvastatin Zentiva,28 Stk,,,,28.0,,,,,,,28,Simvastatinum,20.0,20,mg,560.0,0,,HIGH,P9_SIMPLE,G,C10AA01,27.3,13.06
11627,7348,7680565270037,56527003,2737,Simvastatin Zentiva,98 Stk,,,,98.0,,,,,,,98,Simvastatinum,20.0,20,mg,1960.0,0,,HIGH,P9_SIMPLE,G,C10AA01,63.8,41.27
11628,7349,7680565270051,56527005,2737,Simvastatin Zentiva,28 Stk,,,,28.0,,,,,,,28,Simvastatinum,20.0,20,mg,560.0,0,,HIGH,P9_SIMPLE,G,C10AA01,27.3,13.06
11629,7350,7680565270075,56527007,2737,Simvastatin Zentiva,98 Stk,,,,98.0,,,,,,,98,Simvastatinum,20.0,20,mg,1960.0,0,,HIGH,P9_SIMPLE,G,C10AA01,63.8,41.27
11630,11794,7680565270099,56527009,2737,Simvastatin Zentiva,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Simvastatinum,20.0,20,mg,560.0,0,,HIGH,P5_FORM_STK,G,C10AA01,30.75,13.06
11631,11795,7680565270112,56527011,2737,Simvastatin Zentiva,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Simvastatinum,20.0,20,mg,1960.0,0,,HIGH,P5_FORM_STK,G,C10AA01,61.35,41.27
11632,11796,7680565270136,56527013,2737,Simvastatin Zentiva,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Simvastatinum,20.0,20,mg,560.0,0,,HIGH,P5_FORM_STK,G,C10AA01,30.7,13.06
11633,11724,7680565270150,56527015,2737,Simvastatin Zentiva,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Simvastatinum,20.0,20,mg,1960.0,0,,HIGH,P5_FORM_STK,G,C10AA01,61.55,41.27
11634,12552,7680565270174,56527017,2737,Simvastatin Zentiva,Blist 30 Stk,BLISTER,Blist,30.0,30.0,,,,,,,30,Simvastatinum,20.0,20,mg,600.0,0,,HIGH,P5_FORM_STK,G,C10AA01,31.7,13.99
11635,12553,7680565270198,56527019,2737,Simvastatin Zentiva,Blist 100 Stk,BLISTER,Blist,100.0,100.0,,,,,,,100,Simvastatinum,20.0,20,mg,2000.0,0,,HIGH,P5_FORM_STK,G,C10AA01,65.25,44.71
11636,7351,7680565270211,56527021,2737,Simvastatin Zentiva,30 Stk,,,,30.0,,,,,,,30,Simvastatinum,20.0,20,mg,600.0,0,,HIGH,P9_SIMPLE,G,C10AA01,28.35,13.99
11637,7352,7680565270228,56527022,2737,Simvastatin Zentiva,100 Stk,,,,100.0,,,,,,,100,Simvastatinum,20.0,20,mg,2000.0,0,,HIGH,P9_SIMPLE,G,C10AA01,67.75,44.71
11638,7353,7680626120011,62612001,2738,Simvastatin-Mepha,30 Stk,,,,30.0,,,,,,,30,Simvastatinum,20.0,20,mg,600.0,0,,HIGH,P9_SIMPLE,G,C10AA01,33.45,15.72
11639,7354,7680626120028,62612002,2738,Simvastatin-Mepha,100 Stk,,,,100.0,,,,,,,100,Simvastatinum,20.0,20,mg,2000.0,0,,HIGH,P9_SIMPLE,G,C10AA01,62.2,42.11
11640,7355,7680626120035,62612003,2738,Simvastatin-Mepha,30 Stk,,,,30.0,,,,,,,30,Simvastatinum,20.0,20,mg,600.0,0,,HIGH,P9_SIMPLE,G,C10AA01,32.45,14.77
11641,7356,7680626120042,62612004,2738,Simvastatin-Mepha,100 Stk,,,,100.0,,,,,,,100,Simvastatinum,20.0,20,mg,2000.0,0,,HIGH,P9_SIMPLE,G,C10AA01,66.7,46.31
11642,7357,7680626120059,62612005,2738,Simvastatin-Mepha,30 Stk,,,,30.0,,,,,,,30,Simvastatinum,20.0,20,mg,600.0,0,,HIGH,P9_SIMPLE,G,C10AA01,33.45,15.68
11643,7358,7680626120066,62612006,2738,Simvastatin-Mepha,100 Stk,,,,100.0,,,,,,,100,Simvastatinum,20.0,20,mg,2000.0,0,,HIGH,P9_SIMPLE,G,C10AA01,69.85,49.18
11644,7363,7680487480156,48748015,2740,Sinecod,10 Stk,,,,10.0,,,,,,,10,Butamirati dihydrogenocitras,50.0,50,mg,500.0,0,,HIGH,P9_SIMPLE,,R05DB13,10.25,5.56
11645,10350,7680380990011,38099001,2741,Sinemet,30 Stk,,,,30.0,,,,,,,30,Levodopum,100.0,100,mg,3000.0,0,,HIGH,P9_SIMPLE,,N04BA02,14.9,5.21
11646,10351,7680380990028,38099002,2741,Sinemet,100 Stk,,,,100.0,,,,,,,100,Levodopum,100.0,100,mg,10000.0,0,,HIGH,P9_SIMPLE,,N04BA02,32.7,14.95
11647,10352,7680380990035,38099003,2741,Sinemet,30 Stk,,,,30.0,,,,,,,30,Levodopum,100.0,100,mg,3000.0,0,,HIGH,P9_SIMPLE,,N04BA02,17.0,7.16
11648,10353,7680380990042,38099004,2741,Sinemet,100 Stk,,,,100.0,,,,,,,100,Levodopum,100.0,100,mg,10000.0,0,,HIGH,P9_SIMPLE,,N04BA02,40.7,22.33
11649,7364,7680380990448,38099044,2741,Sinemet,30 Stk,,,,30.0,,,,,,,30,Levodopum,100.0,100,mg,3000.0,0,,HIGH,P9_SIMPLE,,N04BA02,14.2,5.23
11650,7365,7680380990455,38099045,2741,Sinemet,100 Stk,,,,100.0,,,,,,,100,Levodopum,100.0,100,mg,10000.0,0,,HIGH,P9_SIMPLE,,N04BA02,33.65,15.02
11651,7366,7680380990462,38099046,2741,Sinemet,30 Stk,,,,30.0,,,,,,,30,Levodopum,100.0,100,mg,3000.0,0,,HIGH,P9_SIMPLE,,N04BA02,16.45,7.19
11652,7367,7680380990479,38099047,2741,Sinemet,100 Stk,,,,100.0,,,,,,,100,Levodopum,100.0,100,mg,10000.0,0,,HIGH,P9_SIMPLE,,N04BA02,42.15,22.43
11653,7368,7680509310577,50931057,2742,Sinemet CR,30 Stk,,,,30.0,,,,,,,30,Levodopum,100.0,100,mg,3000.0,0,,HIGH,P9_SIMPLE,O,N04BA02,14.8,5.73
11654,7369,7680509310584,50931058,2742,Sinemet CR,100 Stk,,,,100.0,,,,,,,100,Levodopum,100.0,100,mg,10000.0,0,,HIGH,P9_SIMPLE,O,N04BA02,29.5,14.99
11655,7370,7680509310591,50931059,2742,Sinemet CR,30 Stk,,,,30.0,,,,,,,30,Levodopum,100.0,100,mg,3000.0,0,,HIGH,P9_SIMPLE,O,N04BA02,20.4,10.65
11656,7371,7680509310607,50931060,2742,Sinemet CR,100 Stk,,,,100.0,,,,,,,100,Levodopum,100.0,100,mg,10000.0,0,,HIGH,P9_SIMPLE,O,N04BA02,54.45,33.14
11657,7372,7680543900178,54390017,2743,Singulair,28 Stk,,,,28.0,,,,,,,28,Montelukastum,10.0,10,mg,280.0,0,,HIGH,P9_SIMPLE,O,R03DC03,36.4,18.47
11658,7373,7680543900253,54390025,2743,Singulair,98 Stk,,,,98.0,,,,,,,98,Montelukastum,10.0,10,mg,980.0,0,,HIGH,P9_SIMPLE,O,R03DC03,86.2,64.48
11659,7376,7680543910139,54391013,2744,Singulair,28 Stk,,,,28.0,,,,,,,28,Montelukastum,4.0,4,mg,112.0,0,,HIGH,P9_SIMPLE,O,R03DC03,36.4,18.47
11660,7377,7680543910214,54391021,2744,Singulair,98 Stk,,,,98.0,,,,,,,98,Montelukastum,4.0,4,mg,392.0,0,,HIGH,P9_SIMPLE,O,R03DC03,86.2,64.48
11661,7374,7680543910481,54391048,2744,Singulair,28 Stk,,,,28.0,,,,,,,28,Montelukastum,4.0,4,mg,112.0,0,,HIGH,P9_SIMPLE,O,R03DC03,36.4,18.46
11662,7375,7680543910566,54391056,2744,Singulair,98 Stk,,,,98.0,,,,,,,98,Montelukastum,4.0,4,mg,392.0,0,,HIGH,P9_SIMPLE,O,R03DC03,86.15,64.44
11663,7378,7680561620010,56162001,2745,Singulair,Btl 28 Stk,SACHET,Btl,28.0,28.0,,,,,,,28,Montelukastum,4.0,4,mg,112.0,0,,HIGH,P5_FORM_STK,O,R03DC03,37.95,19.96
11664,7379,7680341320116,34132011,2746,Sinquan,30 Stk,,,,30.0,,,,,,,30,Doxepinum,10.0,10,mg,300.0,0,,HIGH,P9_SIMPLE,,N06AA12,6.95,2.47
11665,7380,7680341320383,34132038,2746,Sinquan,100 Stk,,,,100.0,,,,,,,100,Doxepinum,10.0,10,mg,1000.0,0,,HIGH,P9_SIMPLE,,N06AA12,16.75,7.44
11666,7381,7680341320543,34132054,2746,Sinquan,30 Stk,,,,30.0,,,,,,,30,Doxepinum,10.0,10,mg,300.0,0,,HIGH,P9_SIMPLE,,N06AA12,8.0,3.39
11667,7382,7680341320628,34132062,2746,Sinquan,100 Stk,,,,100.0,,,,,,,100,Doxepinum,10.0,10,mg,1000.0,0,,HIGH,P9_SIMPLE,,N06AA12,18.9,9.33
11668,7383,7680341320895,34132089,2746,Sinquan,30 Stk,,,,30.0,,,,,,,30,Doxepinum,10.0,10,mg,300.0,0,,HIGH,P9_SIMPLE,,N06AA12,14.3,5.3
11669,7384,7680341320970,34132097,2746,Sinquan,100 Stk,,,,100.0,,,,,,,100,Doxepinum,10.0,10,mg,1000.0,0,,HIGH,P9_SIMPLE,,N06AA12,29.1,14.65
11670,11597,7680216930020,21693002,2747,Sintrom 4,Blist 200 Stk,BLISTER,Blist,200.0,200.0,,,,,,,200,Acenocoumarolum,1.0,1,mg,200.0,0,,HIGH,P5_FORM_STK,,B01AA07,34.9,17.0
11671,7385,7680216930143,21693014,2747,Sintrom 4,100 Stk,,,,100.0,,,,,,,100,Acenocoumarolum,1.0,1,mg,100.0,0,,HIGH,P9_SIMPLE,,B01AA07,12.15,2.69
11672,10444,7680216930228,21693022,2747,Sintrom 4,1000 Stk,,,,1000.0,,,,,,,1000,Acenocoumarolum,1.0,1,mg,1000.0,0,,HIGH,P9_SIMPLE,,B01AA07,45.65,26.9
11673,7386,7680216930303,21693030,2747,Sintrom 4,20 Stk,,,,20.0,,,,,,,20,Acenocoumarolum,1.0,1,mg,20.0,0,,HIGH,P9_SIMPLE,,B01AA07,11.1,1.7
11674,10445,7680216930495,21693049,2747,Sintrom 4,200 Stk,,,,200.0,,,,,,,200,Acenocoumarolum,1.0,1,mg,200.0,0,,HIGH,P9_SIMPLE,,B01AA07,35.9,17.0
11675,7390,7680531600011,53160001,2749,Sinupret,100 ml,,,,,100.0,ml,100.0,,,,1,Gentianae radix,2.0,2,mg,2.0,0,,HIGH,P9_SIMPLE,K,R05X,13.15,7.13
11676,12753,7680531600028,53160002,2749,Sinupret,Fl 100 ml,BOTTLE,Fl,1.0,,100.0,ml,100.0,,,,1,Gentianae radix,2.0,2,mg,2.0,0,,HIGH,P6_FORM_VOL,K,R05X,13.15,7.13
11677,7389,7680531600264,53160026,2749,Sinupret,100 ml,,,,,100.0,ml,100.0,,,,1,Gentianae radix,2.0,2,mg,2.0,0,,HIGH,P9_SIMPLE,K,R05X,13.15,7.1327
11678,7387,7680587520011,58752001,2748,Sinupret,100 ml,,,,,100.0,ml,100.0,,,,1,Gentianae radix,0.07,0.07,g,0.07,0,,HIGH,P9_SIMPLE,K,R05X,10.55,5.73
11679,7388,7680587520028,58752002,2748,Sinupret,100 ml,,,,,100.0,ml,100.0,,,,1,Gentianae radix,0.07,0.07,g,0.07,0,,HIGH,P9_SIMPLE,K,R05X,10.6,5.73
11680,12752,7680587520035,58752003,2748,Sinupret,Fl 100 ml,BOTTLE,Fl,1.0,,100.0,ml,100.0,,,,1,Gentianae radix,0.07,0.07,g,0.07,0,,HIGH,P6_FORM_VOL,K,R05X,10.6,5.73
11681,7391,7680531590022,53159002,2750,Sinupret forte,20 Stk,,,,20.0,,,,,,,20,Gentianae radix,12.0,12,mg,240.0,0,,HIGH,P9_SIMPLE,K,R05X,9.0,4.88
11682,7392,7680531590039,53159003,2750,Sinupret forte,50 Stk,,,,50.0,,,,,,,50,Gentianae radix,12.0,12,mg,600.0,0,,HIGH,P9_SIMPLE,K,R05X,19.45,10.54
11683,7393,7680531590046,53159004,2750,Sinupret forte,100 Stk,,,,100.0,,,,,,,100,Gentianae radix,12.0,12,mg,1200.0,0,,HIGH,P9_SIMPLE,K,R05X,35.55,19.24
11684,7394,7680531590442,53159044,2750,Sinupret forte,20 Stk,,,,20.0,,,,,,,20,Gentianae radix,12.0,12,mg,240.0,0,,HIGH,P9_SIMPLE,K,R05X,9.35,5.07
11685,7395,7680531590527,53159052,2750,Sinupret forte,50 Stk,,,,50.0,,,,,,,50,Gentianae radix,12.0,12,mg,600.0,0,,HIGH,P9_SIMPLE,K,R05X,20.2,10.96
11686,7396,7680531590602,53159060,2750,Sinupret forte,100 Stk,,,,100.0,,,,,,,100,Gentianae radix,12.0,12,mg,1200.0,0,,HIGH,P9_SIMPLE,K,R05X,36.85,20.0
11687,7397,7680446910199,44691019,2751,Sirdalud,30 Stk,,,,30.0,,,,,,,30,Tizanidinum,2.0,2,mg,60.0,0,,HIGH,P9_SIMPLE,O,M03BX02,15.45,5.76
