segment_id,segment_name,matched_code,match_type,matched_to,score
34,2L NSCLC,20416.xx,SINGLE_SEGMENT_CODE,only code for lim 1027,1.0
43,Melanom,20461.xx,SINGLE_SEGMENT_CODE,only code for lim 1046,1.0
44,Melanom,20461.xx,SINGLE_SEGMENT_CODE,only code for lim 1047,1.0
46,Plattenepithelkarzinom im Kopf-Hals-Bereich (SCCHN),20461.xx,SINGLE_SEGMENT_CODE,only code for lim 1049,1.0
47,Klassisches Hodgkin-Lymphom (cHL),20461.xx,SINGLE_SEGMENT_CODE,only code for lim 1050,1.0
48,Metastasierter Brustkrebs (mBC),19972.xx,SINGLE_SEGMENT_CODE,only code for lim 1059,1.0
50,Melanom,20461.xx,SINGLE_SEGMENT_CODE,only code for lim 1075,1.0
51,Melanom,20416.xx,SINGLE_SEGMENT_CODE,only code for lim 1085,1.0
53,2L NSCLC,20416.xx,SINGLE_SEGMENT_CODE,only code for lim 1087,1.0
54,Klassisches Hodgkin Lymphom,20416.xx,SINGLE_SEGMENT_CODE,only code for lim 1088,1.0
55,Urothelkarzinom,20416.xx,SINGLE_SEGMENT_CODE,only code for lim 1089,1.0
56,Erstlinienbehandlung,20594.xx,SINGLE_SEGMENT_CODE,only code for lim 1095,1.0
57,Zweit- oder Drittlinienbehandlung,20594.xx,SINGLE_SEGMENT_CODE,only code for lim 1096,1.0
72,Melanom,20461.xx,SINGLE_SEGMENT_CODE,only code for lim 1152,1.0
74,Plattenepithelkarzinom im Kopf-Hals-Bereich (SCCHN),20461.xx,SINGLE_SEGMENT_CODE,only code for lim 1154,1.0
75,Klassisches Hodgkin-Lymphom (cHL),20461.xx,SINGLE_SEGMENT_CODE,only code for lim 1155,1.0
88,Renale Anämie bei Niereninsuffizienz.,19007.xx,SINGLE_SEGMENT_CODE,only code for lim 1216,1.0
89,Renale Anämie bei Niereninsuffizienz.,15497.xx,SINGLE_SEGMENT_CODE,only code for lim 1220,1.0
92,Renale Anämie bei Niereninsuffizienz.,17227.xx,SINGLE_SEGMENT_CODE,only code for lim 1227,1.0
93,Rheumatoide Arthritis:,20037.xx,SINGLE_SEGMENT_CODE,only code for lim 1268,1.0
100,Kolorektales Karzinom (CRC) mit dMMR/ MSI-H,20461.xx,SINGLE_SEGMENT_CODE,only code for lim 1407,1.0
104,"Kombination REVLIMID, Bortezomib und Dexamethason (Induktion vor Stammzelltransplantation)",18541.xx,SINGLE_SEGMENT_CODE,only code for lim 1421,1.0
105,"Kombination REVLIMID, Bortezomib und Dexamethason (ohne Stammzelltransplantation)",18541.xx,SINGLE_SEGMENT_CODE,only code for lim 1422,1.0
111,Rheumatoide Arthritis (RA),20240.xx,SINGLE_SEGMENT_CODE,only code for lim 1489,1.0
112,Polyartikuläre juvenile idiopathische Arthritis (pJIA),20240.xx,SINGLE_SEGMENT_CODE,only code for lim 1490,1.0
113,Systemische juvenile idiopathische Arthritis (sJIA),20240.xx,SINGLE_SEGMENT_CODE,only code for lim 1491,1.0
114,Rheumatoide Arthritis (RA),20893.xx,SINGLE_SEGMENT_CODE,only code for lim 1492,1.0
115,Polyartikuläre juvenile idiopathische Arthritis (pJIA),20893.xx,SINGLE_SEGMENT_CODE,only code for lim 1493,1.0
116,Systemische juvenile idiopathische Arthritis (sJIA),20893.xx,SINGLE_SEGMENT_CODE,only code for lim 1494,1.0
117,Klassisches Hodgkin Lymphom,20416.xx,SINGLE_SEGMENT_CODE,only code for lim 1514,1.0
178,Typ 2 Diabetes,20270.xx,SINGLE_SEGMENT_CODE,only code for lim 1721,1.0
179,Herzinsuffizienz,20270.xx,SINGLE_SEGMENT_CODE,only code for lim 1722,1.0
185,Rheumatoide Arthritis:,19845.xx,SINGLE_SEGMENT_CODE,only code for lim 1758,1.0
188,Rheumatoide Arthritis:,20724.xx,SINGLE_SEGMENT_CODE,only code for lim 1760,1.0
201,Klassisches Hodgkin-Lymphom (Monotherapie) KN087,20416.xx,SINGLE_SEGMENT_CODE,only code for lim 1803,1.0
203,1L plattenepitheliales NSCLC (in Kombination mit Carboplatin und Paclitaxel) bei Patienten mit TPS < 50% KN407,20416.xx,SINGLE_SEGMENT_CODE,only code for lim 1805,1.0
204,1L nicht-plattenepitheliales NSCLC (in Kombination mit Pemetrexed und Platin-Chemotherapie) bei Patienten mit TPS < 50% KN189,20416.xx,SINGLE_SEGMENT_CODE,only code for lim 1806,1.0
217,Rheumatoide Arthritis:,20037.xx,SINGLE_SEGMENT_CODE,only code for lim 1828,1.0
218,1L nicht-plattenepitheliales NSCLC (in Kombination mit Pemetrexed und Platin-Chemotherapie) bei Patienten mit TPS < 50% KN189,20416.xx,SINGLE_SEGMENT_CODE,only code for lim 1864,1.0
219,Erhaltungstherapie nach autologer Stammzelltransplantation,18541.04,SINGLE_SEGMENT_CODE,only code for lim 1874,1.0
220,"Kombination REVLIMID, Bortezomib und Dexamethason (Induktion vor Stammzelltransplantation)",18541.05,SINGLE_SEGMENT_CODE,only code for lim 1875,1.0
221,"Kombination REVLIMID, Bortezomib und Dexamethason (ohne Stammzelltransplantation)",18541.06,SINGLE_SEGMENT_CODE,only code for lim 1876,1.0
222,"Kombination REVLIMID, Carfilzomib und Dexamethason",18541.07,SINGLE_SEGMENT_CODE,only code for lim 1877,1.0
224,"Kombination REVLIMID, lxazomib und Dexamethason",18541.09,SINGLE_SEGMENT_CODE,only code for lim 1879,1.0
225,"Kombination REVLIMID, Daratumumab und Dexamethason",18541.10,SINGLE_SEGMENT_CODE,only code for lim 1880,1.0
247,Rheumatoide Arthritis,20636.xx,SINGLE_SEGMENT_CODE,only code for lim 1915,1.0
248,Atopische Dermatitis,20636.xx,SINGLE_SEGMENT_CODE,only code for lim 1916,1.0
297,Asthma,20819.xx,SINGLE_SEGMENT_CODE,only code for lim 2014,1.0
323,1L nicht-plattenepitheliales NSCLC (in Kombination mit Pemetrexed und Platin-Chemotherapie) bei Patienten mit TPS < 50% KN189,20416.xx,SINGLE_SEGMENT_CODE,only code for lim 2027,1.0
373,Asthma,21258.xx,SINGLE_SEGMENT_CODE,only code for lim 2062,1.0
377,Melanom,20461.03,SINGLE_SEGMENT_CODE,only code for lim 2076,1.0
382,Plattenepithelkarzinom im Kopf-Hals-Bereich (SCCHN),20461.05,SINGLE_SEGMENT_CODE,only code for lim 2083,1.0
383,Klassisches Hodgkin-Lymphom (cHL),20461.06,SINGLE_SEGMENT_CODE,only code for lim 2084,1.0
384,Kolorektales Karzinom (CRC) mit dMMR/ MSI-H,20461.08,SINGLE_SEGMENT_CODE,only code for lim 2085,1.0
385,Morbus Behçet,20374.xx,SINGLE_SEGMENT_CODE,only code for lim 2086,1.0
386,Rheumatoide Arthritis,21028.xx,SINGLE_SEGMENT_CODE,only code for lim 2092,1.0
388,Ankylosierende Spondylitis (Morbus Bechterew),21028.xx,SINGLE_SEGMENT_CODE,only code for lim 2094,1.0
391,Erstlinienbehandlung,20594.01,SINGLE_SEGMENT_CODE,only code for lim 2111,1.0
392,Zweit- oder Drittlinienbehandlung,20594.02,SINGLE_SEGMENT_CODE,only code for lim 2112,1.0
397,Melanom,20461.03,SINGLE_SEGMENT_CODE,only code for lim 2124,1.0
401,Klassisches Hodgkin-Lymphom (cHL),20461.06,SINGLE_SEGMENT_CODE,only code for lim 2128,1.0
402,Kolorektales Karzinom (CRC) mit dMMR/ MSI-H,20461.08,SINGLE_SEGMENT_CODE,only code for lim 2129,1.0
403,Ösophaguskarzinom oder Karzinom des gastroösophagealen Übergangs (OC oder GEJC) adjuvant,20461.09,SINGLE_SEGMENT_CODE,only code for lim 2130,1.0
410,Melanom,20461.03,SINGLE_SEGMENT_CODE,only code for lim 2160,1.0
416,Plattenepithelkarzinom im Kopf-Hals-Bereich (SCCHN),20461.05,SINGLE_SEGMENT_CODE,only code for lim 2165,1.0
417,Klassisches Hodgkin-Lymphom (cHL),20461.06,SINGLE_SEGMENT_CODE,only code for lim 2166,1.0
418,Kolorektales Karzinom (CRC) mit dMMR/ MSI-H,20461.08,SINGLE_SEGMENT_CODE,only code for lim 2167,1.0
419,Ösophaguskarzinom oder Karzinom des gastroösophagealen Übergangs (OC oder GEJC) adjuvant,20461.09,SINGLE_SEGMENT_CODE,only code for lim 2168,1.0
433,Atopische Dermatitis,21028.xx,SINGLE_SEGMENT_CODE,only code for lim 2202,1.0
449,Daratumumab in Kombination mit Bortezomib und Dexamethason,20589.05,SINGLE_SEGMENT_CODE,only code for lim 2216,1.0
453,Daratumumab in Kombination mit Bortezomib und Dexamethason,20589.05,SINGLE_SEGMENT_CODE,only code for lim 2220,1.0
455,IMNOVID in Kombination mit Daratumuab und Dexamethason,20221.03,SINGLE_SEGMENT_CODE,only code for lim 2225,1.0
458,"Kombination LENALIDOMID BMS, Bortezomib und Dexamethason (Induktion vor Stammzelltransplantation)",21377.05,SINGLE_SEGMENT_CODE,only code for lim 2229,1.0
459,"Kombination LENALIDOMID BMS, Bortezomib und Dexamethason (ohne Stammzelltransplantation)",21377.06,SINGLE_SEGMENT_CODE,only code for lim 2230,1.0
460,Erhaltungstherapie nach autologer Stammzelltransplantation,21377.04,SINGLE_SEGMENT_CODE,only code for lim 2231,1.0
461,"Kombination LENALIDOMID BMS, Carfilzomib und Dexamethason",21377.07,SINGLE_SEGMENT_CODE,only code for lim 2232,1.0
462,"Kombination LENALIDOMID BMS, Elotuzumab und Dexamethason",21377.08,SINGLE_SEGMENT_CODE,only code for lim 2233,1.0
463,"Kombination LENALIDOMID BMS, lxazomib und Dexamethason",21377.09,SINGLE_SEGMENT_CODE,only code for lim 2234,1.0
464,"Kombination LENALIDOMID BMS, Daratumumab und Dexamethason",21377.10,SINGLE_SEGMENT_CODE,only code for lim 2235,1.0
465,"Kombination LENALIDOMID SANDOZ, Bortezomib und Dexamethason (Induktion vor Stammzelltransplantation)",21312.05,SINGLE_SEGMENT_CODE,only code for lim 2237,1.0
466,"Kombination LENALIDOMID SANDOZ, Bortezomib und Dexamethason (ohne Stammzelltransplantation)",21312.06,SINGLE_SEGMENT_CODE,only code for lim 2238,1.0
467,Erhaltungstherapie nach autologer Stammzelltransplantation,21312.04,SINGLE_SEGMENT_CODE,only code for lim 2239,1.0
468,"Kombination LENALIDOMID SANDOZ, Carfilzomib und Dexamethason",21312.07,SINGLE_SEGMENT_CODE,only code for lim 2240,1.0
469,"Kombination LENALIDOMID SANDOZ, Elotuzumab und Dexamethason",21312.08,SINGLE_SEGMENT_CODE,only code for lim 2241,1.0
470,"Kombination LENALIDOMID SANDOZ, lxazomib und Dexamethason",21312.09,SINGLE_SEGMENT_CODE,only code for lim 2242,1.0
471,"Kombination LENALIDOMID SANDOZ, Daratumumab und Dexamethason",21312.10,SINGLE_SEGMENT_CODE,only code for lim 2243,1.0
472,Erhaltungstherapie nach autologer Stammzelltransplantation,21384.04,SINGLE_SEGMENT_CODE,only code for lim 2245,1.0
473,"Kombination LENALIDOMID Spirig, Carfilzomib und Dexamethason",21384.07,SINGLE_SEGMENT_CODE,only code for lim 2246,1.0
474,"Kombination LENALIDOMID Spirig, Elotuzumab und Dexamethason",21384.08,SINGLE_SEGMENT_CODE,only code for lim 2247,1.0
475,"Kombination LENALIDOMID Spirig, lxazomib und Dexamethason",21384.09,SINGLE_SEGMENT_CODE,only code for lim 2248,1.0
476,"Kombination LENALIDOMID Spirig, Daratumumab und Dexamethason",21384.10,SINGLE_SEGMENT_CODE,only code for lim 2249,1.0
477,"Kombination LENALIDOMID-TEVA, Bortezomib und Dexamethason (Induktion vor Stammzelltransplantation)",21379.05,SINGLE_SEGMENT_CODE,only code for lim 2251,1.0
478,"Kombination LENALIDOMID-TEVA, Bortezomib und Dexamethason (ohne Stammzelltransplantation)",21379.06,SINGLE_SEGMENT_CODE,only code for lim 2252,1.0
479,Erhaltungstherapie nach autologer Stammzelltransplantation,21379.04,SINGLE_SEGMENT_CODE,only code for lim 2253,1.0
480,"Kombination LENALIDOMID-TEVA, Carfilzomib und Dexamethason",21379.07,SINGLE_SEGMENT_CODE,only code for lim 2254,1.0
482,"Kombination LENALIDOMID-TEVA, lxazomib und Dexamethason",21379.09,SINGLE_SEGMENT_CODE,only code for lim 2256,1.0
483,"Kombination LENALIDOMID-TEVA, Daratumumab und Dexamethason",21379.10,SINGLE_SEGMENT_CODE,only code for lim 2257,1.0
516,"Kombination LENALIDOMID ACCORD, Bortezomib und Dexamethason (Induktion vor Stammzelltransplantation)",21398.05,SINGLE_SEGMENT_CODE,only code for lim 2296,1.0
517,"Kombination LENALIDOMID ACCORD, Bortezomib und Dexamethason (ohne Stammzelltransplantation)",21398.06,SINGLE_SEGMENT_CODE,only code for lim 2297,1.0
518,Erhaltungstherapie nach autologer Stammzelltransplantation,21398.04,SINGLE_SEGMENT_CODE,only code for lim 2298,1.0
519,"Kombination LENALIDOMID ACCORD, Carfilzomib und Dexamethason",21398.07,SINGLE_SEGMENT_CODE,only code for lim 2299,1.0
520,"Kombination LENALIDOMID ACCORD, Elotuzumab und Dexamethason",21398.08,SINGLE_SEGMENT_CODE,only code for lim 2300,1.0
521,"Kombination LENALIDOMID ACCORD, lxazomib und Dexamethason",21398.09,SINGLE_SEGMENT_CODE,only code for lim 2301,1.0
522,"Kombination LENALIDOMID ACCORD, Daratumumab und Dexamethason",21398.10,SINGLE_SEGMENT_CODE,only code for lim 2302,1.0
523,"Kombination LENALIDOMID BMS, Elotuzumab und Dexamethason",21377.08,SINGLE_SEGMENT_CODE,only code for lim 2303,1.0
524,"Kombination LENALIDOMID SANDOZ, Elotuzumab und Dexamethason",21312.08,SINGLE_SEGMENT_CODE,only code for lim 2304,1.0
525,"Kombination LENALIDOMID Spirig, Elotuzumab und Dexamethason",21384.08,SINGLE_SEGMENT_CODE,only code for lim 2305,1.0
527,"Kombination LENALIDOMID ZENTIVA, Carfilzomib und Dexamethason",21381.07,SINGLE_SEGMENT_CODE,only code for lim 2308,1.0
528,"Kombination LENALIDOMID ZENTIVA, Elotuzumab und Dexamethason",21381.08,SINGLE_SEGMENT_CODE,only code for lim 2309,1.0
529,"Kombination LENALIDOMID ZENTIVA, lxazomib und Dexamethason",21381.09,SINGLE_SEGMENT_CODE,only code for lim 2310,1.0
530,"Kombination LENALIDOMID ZENTIVA, Daratumumab und Dexamethason",21381.10,SINGLE_SEGMENT_CODE,only code for lim 2311,1.0
569,Herzinsuffizienz,20244.xx,SINGLE_SEGMENT_CODE,only code for lim 2379,1.0
570,"Kombination LENALIDOMID DEVATIS, Bortezomib und Dexamethason (Induktion vor Stammzelltransplantation)",21420.05,SINGLE_SEGMENT_CODE,only code for lim 2384,1.0
571,"Kombination LENALIDOMID DEVATIS, Bortezomib und Dexamethason (ohne Stammzelltransplantation)",21420.06,SINGLE_SEGMENT_CODE,only code for lim 2385,1.0
572,Erhaltungstherapie nach autologer Stammzelltransplantation,21420.04,SINGLE_SEGMENT_CODE,only code for lim 2386,1.0
573,"Kombination LENALIDOMID DEVATIS, Carfilzomib und Dexamethason",21420.07,SINGLE_SEGMENT_CODE,only code for lim 2387,1.0
574,"Kombination LENALIDOMID DEVATIS, Elotuzumab und Dexamethason",21420.08,SINGLE_SEGMENT_CODE,only code for lim 2388,1.0
575,"Kombination LENALIDOMID DEVATIS, lxazomib und Dexamethason",21420.09,SINGLE_SEGMENT_CODE,only code for lim 2389,1.0
576,"Kombination LENALIDOMID DEVATIS, Daratumumab und Dexamethason",21420.10,SINGLE_SEGMENT_CODE,only code for lim 2390,1.0
596,Atopische Dermatitis,21343.xx,SINGLE_SEGMENT_CODE,only code for lim 2445,1.0
608,"Kombination LENALIDOMID ACCORD, Ixazomib und Dexamethason",21398.09,SINGLE_SEGMENT_CODE,only code for lim 2478,1.0
609,"Kombination LENALIDOMID BMS, Ixazomib und Dexamethason",21377.09,SINGLE_SEGMENT_CODE,only code for lim 2479,1.0
610,"Kombination LENALIDOMID DEVATIS, Ixazomib und Dexamethason",21420.09,SINGLE_SEGMENT_CODE,only code for lim 2480,1.0
611,"Kombination LENALIDOMID SANDOZ, Ixazomib und Dexamethason",21312.09,SINGLE_SEGMENT_CODE,only code for lim 2481,1.0
612,"Kombination LENALIDOMID Spirig, Ixazomib und Dexamethason",21384.09,SINGLE_SEGMENT_CODE,only code for lim 2482,1.0
613,"Kombination LENALIDOMID ZENTIVA, Ixazomib und Dexamethason",21381.09,SINGLE_SEGMENT_CODE,only code for lim 2483,1.0
641,Kombination VIDAZA und Venetoclax,18384.01,SINGLE_SEGMENT_CODE,only code for lim 2516,1.0
796,"Kombination LENALIDOMID Spirig, Bortezomib und Dexamethason (Induktion vor Stammzelltransplantation)",21384.05,SINGLE_SEGMENT_CODE,only code for lim 2594,1.0
797,"Kombination LENALIDOMID Spirig, Bortezomib und Dexamethason (ohne Stammzelltransplantation)",21384.06,SINGLE_SEGMENT_CODE,only code for lim 2595,1.0
817,"Kombination LENALIDOMID ZENTIVA, Bortezomib und Dexamethason (Induktion vor Stammzelltransplantation)",21381.05,SINGLE_SEGMENT_CODE,only code for lim 2640,1.0
818,"Kombination LENALIDOMID ZENTIVA, Bortezomib und Dexamethason (ohne Stammzelltransplantation)",21381.06,SINGLE_SEGMENT_CODE,only code for lim 2641,1.0
819,Erhaltungstherapie nach autologer Stammzelltransplantation,21381.04,SINGLE_SEGMENT_CODE,only code for lim 2642,1.0
820,"Kombination LENALIDOMID ZENTIVA, Carfilzomib und Dexamethason",21381.07,SINGLE_SEGMENT_CODE,only code for lim 2643,1.0
841,Herzinsuffizienz,20270.xx,SINGLE_SEGMENT_CODE,only code for lim 2667,1.0
842,Chronische Nierenerkrankung,20270.xx,SINGLE_SEGMENT_CODE,only code for lim 2668,1.0
849,IMNOVID in Kombination mit Daratumuab und Dexamethason,20221.03,SINGLE_SEGMENT_CODE,only code for lim 2671,1.0
850,"Kombination REVLIMID, Bortezomib und Dexamethason (ohne Stammzelltransplantation)",18541.06,SINGLE_SEGMENT_CODE,only code for lim 2677,1.0
851,Erhaltungstherapie nach autologer Stammzelltransplantation,18541.04,SINGLE_SEGMENT_CODE,only code for lim 2678,1.0
852,"Kombination REVLIMID, Carfilzomib und Dexamethason",18541.07,SINGLE_SEGMENT_CODE,only code for lim 2679,1.0
855,"Kombination REVLIMID, Daratumumab und Dexamethason",18541.10,SINGLE_SEGMENT_CODE,only code for lim 2682,1.0
856,Kombination VIDAZA und Venetoclax,18384.01,SINGLE_SEGMENT_CODE,only code for lim 2687,1.0
857,Nicht-kleinzelliges Bronchialkarzinom,21100.01,SINGLE_SEGMENT_CODE,only code for lim 2716,1.0
858,Kutanes Plattenepithelkarzinom,21100.02,SINGLE_SEGMENT_CODE,only code for lim 2717,1.0
859,CTEPH:,20163.xx,SINGLE_SEGMENT_CODE,only code for lim 2734,1.0
860,PAH:,20163.xx,SINGLE_SEGMENT_CODE,only code for lim 2735,1.0
867,Kombination AZACITIDIN ACCORD und Venetoclax,20876.01,SINGLE_SEGMENT_CODE,only code for lim 2744,1.0
868,Kombination AZACITIDIN IDEOGEN und Venetoclax,21414.01,SINGLE_SEGMENT_CODE,only code for lim 2745,1.0
869,Kombination AZACITIDIN MYLAN und Venetoclax,21235.01,SINGLE_SEGMENT_CODE,only code for lim 2746,1.0
870,Kombination AZACITIDIN SANDOZ und Venetoclax,21123.01,SINGLE_SEGMENT_CODE,only code for lim 2747,1.0
871,Kombination AZACITIDIN SPIRIG HC und Venetoclax,21234.01,SINGLE_SEGMENT_CODE,only code for lim 2748,1.0
1111,Chronisch obstruktive Lungenerkrankung (COPD),21023.xx,SINGLE_SEGMENT_CODE,only code for lim 2951,1.0
1112,Asthma,21023.xx,SINGLE_SEGMENT_CODE,only code for lim 2952,1.0
1188,Typ 2 Diabetes,20244.xx,SINGLE_SEGMENT_CODE,only code for lim 3033,1.0
1189,Herzinsuffizienz (HFrEF),20244.xx,SINGLE_SEGMENT_CODE,only code for lim 3034,1.0
1212,Kombination RIXATHON mit POLIVY und Bendamustin bei rezidiviertem oder refraktärem diffusem grosszelligem B-Zell-Lymphom (DLBCL),20820.03,SINGLE_SEGMENT_CODE,only code for lim 3080,1.0
1215,Kombination TRUXIMA mit POLIVY und Bendamustin bei rezidiviertem oder refraktärem diffusem grosszelligem B-Zell-Lymphom (DLBCL),20815.03,SINGLE_SEGMENT_CODE,only code for lim 3090,1.0
1260,Herzinsuffizienz mit reduzierter Ejektionsfraktion (HFrEF),20244.xx,SINGLE_SEGMENT_CODE,only code for lim 3188,1.0
1261,Herzinsuffizienz  mit erhaltener oder mittlerer Ejektionsfraktion (HFpEF / HFmEF),20244.xx,SINGLE_SEGMENT_CODE,only code for lim 3189,1.0
1287,"ALK-positives fortgeschrittenes, nicht-kleinzelliges Lungenkarzinom (NSCLC)",19861.xx,SINGLE_SEGMENT_CODE,only code for lim 3250,1.0
1288,"ROS1-positives fortgeschrittenes, nicht-kleinzelliges Lungenkarzinom (NSCLC)",19861.xx,SINGLE_SEGMENT_CODE,only code for lim 3251,1.0
1289,Rheumatoide Arthritis (nur 5 mg Dosierung):,20037.01,SINGLE_SEGMENT_CODE,only code for lim 3253,1.0
1290,Colitis ulcerosa (Dosierungen 5 mg und 10 mg):,20037.02,SINGLE_SEGMENT_CODE,only code for lim 3254,1.0
1291,Psoriasis Arthritis (nur 5 mg Dosierung):,20037.03,SINGLE_SEGMENT_CODE,only code for lim 3255,1.0
1292,Ankylosierende Spondylitis (nur 5 mg Dosierung):,20037.04,SINGLE_SEGMENT_CODE,only code for lim 3256,1.0
1293,"2L+ chronisch lymphatische Leukämie (CLL, Monotherapie)",21365.01,SINGLE_SEGMENT_CODE,only code for lim 3267,1.0
1295,Herzinsuffizienz mit reduzierter Ejektionsfraktion (HFrEF),20270.xx,SINGLE_SEGMENT_CODE,only code for lim 3269,1.0
1296,Herzinsuffizienz mit erhaltener oder mittlerer Ejektionsfraktion (HFpEF / HFmEF),20270.xx,SINGLE_SEGMENT_CODE,only code for lim 3270,1.0
1299,Kombination AZACITIDIN VIATRIS und Venetoclax,21235.01,SINGLE_SEGMENT_CODE,only code for lim 3276,1.0
1310,Für alle Indikationen gilt:,21028.xx,SINGLE_SEGMENT_CODE,only code for lim 3300,1.0
1311,Rheumatoide Arthritis,21028.01,SINGLE_SEGMENT_CODE,only code for lim 3301,1.0
1313,Ankylosierende Spondylitis (Morbus Bechterew),21028.03,SINGLE_SEGMENT_CODE,only code for lim 3303,1.0
1314,Atopische Dermatitis,21028.04,SINGLE_SEGMENT_CODE,only code for lim 3304,1.0
1326,Systemischer Lupus erythematodes (SLE),19903.xx,SINGLE_SEGMENT_CODE,only code for lim 3317,1.0
1327,Lupusnephritis (LN),19903.xx,SINGLE_SEGMENT_CODE,only code for lim 3318,1.0
1328,Systemischer Lupus erythematodes (SLE),20822.xx,SINGLE_SEGMENT_CODE,only code for lim 3320,1.0
1329,Lupusnephritis (LN),20822.xx,SINGLE_SEGMENT_CODE,only code for lim 3321,1.0
1331,Cryopyrin-assoziiertes periodisches Syndrom (CAPS):,19119.01,SINGLE_SEGMENT_CODE,only code for lim 3331,1.0
1332,Aktive systemische juvenile idiopathische Arthritis (sJIA):,19119.02,SINGLE_SEGMENT_CODE,only code for lim 3332,1.0
1373,IPF,20362.xx,SINGLE_SEGMENT_CODE,only code for lim 3419,1.0
1374,PF-ILD,20362.xx,SINGLE_SEGMENT_CODE,only code for lim 3420,1.0
1375,SSc-ILD,20362.xx,SINGLE_SEGMENT_CODE,only code for lim 3421,1.0
1388,Patienten mit Hämophilie B mit Hemmkörpern,21692.02,SINGLE_SEGMENT_CODE,only code for lim 3446,1.0
1405,Herzinsuffizienz mit reduzierter Ejektionsfraktion (HFrEF),20415.xx,SINGLE_SEGMENT_CODE,only code for lim 3488,1.0
1455,Austausch Referenzpräparat/Biosimilar,21264.xx,SINGLE_SEGMENT_CODE,only code for lim 3518,1.0
1600,Austausch Referenzpräparat/Biosimilar,21084.xx,SINGLE_SEGMENT_CODE,only code for lim 3557,1.0
1603,Für alle Indikationen gilt:,20636.xx,SINGLE_SEGMENT_CODE,only code for lim 3561,1.0
1604,Rheumatoide Arthritis,20636.01,SINGLE_SEGMENT_CODE,only code for lim 3562,1.0
1605,Atopische Dermatitis,20636.02,SINGLE_SEGMENT_CODE,only code for lim 3563,1.0
1606,Austausch Referenzpräparat/Biosimilar,19296.xx,SINGLE_SEGMENT_CODE,only code for lim 3564,1.0
1607,Austausch Referenzpräparat/Biosimilar,20850.xx,SINGLE_SEGMENT_CODE,only code for lim 3565,1.0
1608,Austausch Referenzpräparat/Biosimilar,21272.xx,SINGLE_SEGMENT_CODE,only code for lim 3566,1.0
1624,Austausch Referenzpräparat/Biosimilar,20820.xx,SINGLE_SEGMENT_CODE,only code for lim 3572,1.0
1627,Austausch Referenzpräparat/Biosimilar,20815.xx,SINGLE_SEGMENT_CODE,only code for lim 3580,1.0
1628,Austausch Referenzpräparat/Biosimilar,21617.xx,SINGLE_SEGMENT_CODE,only code for lim 3582,1.0
1647,Austausch Referenzpräparat/Biosimilar,21090.xx,SINGLE_SEGMENT_CODE,only code for lim 3586,1.0
1687,Kombination AZACITIDIN STADA und Venetoclax,21759.01,SINGLE_SEGMENT_CODE,only code for lim 3593,1.0
1689,Aktive Psoriasis-Arthritis,20311.xx,SINGLE_SEGMENT_CODE,only code for lim 3598,1.0
1690,Juvenile idiopathische Arthritis (JIA) (nur 75 mg und 150 mg),20311.xx,SINGLE_SEGMENT_CODE,only code for lim 3599,1.0
1691,Aktive mittelschwere bis schwere Hidradenitis suppurativa (HS) / Acne inversa,20311.xx,SINGLE_SEGMENT_CODE,only code for lim 3600,1.0
1692,Aktive ankylosierende Spondylitis / Morbus Bechterew (nur 150 mg),20311.xx,SINGLE_SEGMENT_CODE,only code for lim 3601,1.0
1693,Aktive mittelschwere bis schwere Hidradenitis suppurativa (HS) / Acne inversa,20311.xx,SINGLE_SEGMENT_CODE,only code for lim 3602,1.0
1695,Aktive Psoriasis-Arthritis,20311.xx,SINGLE_SEGMENT_CODE,only code for lim 3604,1.0
1696,Aktive ankylosierende Spondylitis / Morbus Bechterew (nur 150 mg),20311.xx,SINGLE_SEGMENT_CODE,only code for lim 3605,1.0
1697,Juvenile idiopathische Arthritis (JIA) (nur 75 mg und 150 mg),20311.xx,SINGLE_SEGMENT_CODE,only code for lim 3606,1.0
1698,Aktive mittelschwere bis schwere Hidradenitis suppurativa (HS) / Acne inversa,20316.xx,SINGLE_SEGMENT_CODE,only code for lim 3607,1.0
1700,Aktive Psoriasis-Arthritis,20316.xx,SINGLE_SEGMENT_CODE,only code for lim 3609,1.0
1701,Aktive ankylosierende Spondylitis / Morbus Bechterew (nur 150 mg),20316.xx,SINGLE_SEGMENT_CODE,only code for lim 3610,1.0
1702,Juvenile idiopathische Arthritis (JIA) (nur 75 mg und 150 mg),20316.xx,SINGLE_SEGMENT_CODE,only code for lim 3611,1.0
1704,Aktive Psoriasis-Arthritis,21385.xx,SINGLE_SEGMENT_CODE,only code for lim 3613,1.0
1705,Aktive mittelschwere bis schwere Hidradenitis suppurativa (HS) / Acne inversa,21385.xx,SINGLE_SEGMENT_CODE,only code for lim 3614,1.0
1772,Austausch Referenzpräparat/Biosimilar,21272.xx,SINGLE_SEGMENT_CODE,only code for lim 3666,1.0
1785,Atopische Dermatitis - Erwachsene,21367.xx,SINGLE_SEGMENT_CODE,only code for lim 3682,1.0
1827,Kombination AZACITIDIN ACCORD und Venetoclax,20876.01,SINGLE_SEGMENT_CODE,only code for lim 3807,1.0
1828,Kombination AZACITIDIN MYLAN und Venetoclax,21235.01,SINGLE_SEGMENT_CODE,only code for lim 3809,1.0
1829,Kombination AZACITIDIN SANDOZ und Venetoclax,21123.01,SINGLE_SEGMENT_CODE,only code for lim 3810,1.0
